participantID,instanceName,seqBall,responseTimeUrn,responseTimeColour,age,sex,probSubject,bayesFamaliar,bayesInExp,uA_r,uB_r,cB_r,cW_r,cP_r,cG_r,uC_r,uD_r,urns,colours,uA_c,uB_c,cB_c,cW_c,cP_c,cG_c,uC_c,uD_c,uA_s,uB_s,uC_s,uD_s,cB_s,cW_s,cP_s,cG_s,diff_uA,diff_uB,diff_uC,diff_uD,diff_cB,diff_cW,diff_cP,diff_cG,JSD_U_rc,JSD_C_rc,JSD_U_rs,JSD_C_rs,DQ_U_o,DQ_C_o,DQ_U_s,DQ_C_s,EWCC_u,MDCC_u,CC_u,EWCC_c,MDCC_c,CC_c,ACC_u,ACC_c,AEWCC_u,AEWCC_c,AMDCC_u,AMDCC_c,DV_seqBall_1,DV_seqBall_2,DV_seqBall_3,DV_bayesInExp,Chosen Urn,chosen_urn_A,chosen_urn_B,chosen_urn_C,chosen_urn_D,totalBalls,totalBalls_B,totalBalls_W,totalBalls_P,totalBalls_G,MSE_hsi_RvB,MSE_ff_RvB,MSE_hsi_CvR,MSE_hsi_CvB,MSE_hsi_diff_CvR_CvB,prior_uA,prior_uB,prior_uC,prior_uD,prior_cB,prior_cW,prior_cP,prior_cG,JSD_U_priorVpos,JSD_C_priorVpos,instanceSeq
28,5,2,25.0336914,27.9165039,26,Female,No,No,Not Applicable,0.0,100.0,10.0,20.0,30.0,40.0,,,2,4,14.000000000000002,86.0,14.000000000000002,21.0,28.999999999999996,36.0,,,14.000000000000002,86.0,,,10.0,20.0,30.0,40.0,14.000000000000002,14.0,,,4.000000000000002,1.0,1.0000000000000036,4.0,0.2716693672072643,0.0576586969781598,0.2716693672072643,0.0,0.7283306327927357,0.9423413030218402,0.7283306327927357,1.0,6.0,4.0,10.0,12.0,6.0,18.0,15.0,36.0,9.0,24.0,6.0,12.0,0,1,0,No,B,0,100,0,0,20,5,5,5,5,196.00000000000003,8.500000000000005,0.0,196.00000000000003,-196.00000000000003,40.0,60.0,,,22.0,24.0,26.0,28.000000000000004,0.252725014906347,0.10674446551877942,3
28,5,3,2.35009766,2.85009766,26,Female,No,No,Not Applicable,0.0,100.0,10.0,20.0,30.0,40.0,,,2,4,4.0,96.0,11.0,20.0,30.0,39.0,,,0.0,100.0,,,10.0,20.0,30.0,40.0,4.0,4.0,,,1.0,0.0,0.0,1.0,0.1424585834571342,0.0147468811382235,0.0,0.0,0.8575414165428659,0.9852531188617764,1.0,1.0,6.0,4.0,10.0,12.0,6.0,18.0,25.0,54.0,15.0,36.0,10.0,18.0,0,0,1,No,B,0,100,0,0,20,5,5,5,5,16.0,0.5,0.0,16.0,-16.0,14.000000000000002,86.0,,,14.000000000000002,21.0,28.999999999999996,36.0,0.152329631724979,0.0434004130841378,3
29,5,1,12.6503906,18.6660156,25,Female,Yes,No,Never,40.0,60.0,25.0,25.0,25.0,25.0,,,2,4,40.0,60.0,22.0,24.0,26.0,28.000000000000004,,,40.0,60.0,,,22.0,24.0,26.0,28.000000000000004,0.0,0.0,,,3.0,1.0,1.0,3.0000000000000036,0.0,0.0380558912122729,0.0,0.0380558912122729,1.0,0.9619441087877272,1.0,0.9619441087877272,3.0,2.0,5.0,12.0,6.0,18.0,5.0,18.0,3.0,12.0,2.0,6.0,1,0,0,No,B,0,100,0,0,20,5,5,5,5,0.0,5.000000000000005,1600.0,1600.0,0.0,0.5,0.5,,,25.0,25.0,25.0,25.0,0.0854351026245885,0.03805589121227294,6
29,5,2,11.5673828,2.91601563,25,Female,Yes,No,Never,20.0,80.0,25.0,25.0,25.0,25.0,,,2,4,14.000000000000002,86.0,14.000000000000002,21.0,28.999999999999996,36.0,,,14.000000000000002,86.0,,,16.0,22.0,28.000000000000004,34.0,5.999999999999998,6.0,,,10.999999999999998,4.0,3.999999999999997,11.0,0.0679803315607561,0.1444396665193132,0.0679803315607561,0.1160119990610642,0.932019668439244,0.8555603334806868,0.932019668439244,0.8839880009389358,6.0,4.0,10.0,12.0,6.0,18.0,15.0,36.0,9.0,24.0,6.0,12.0,0,1,0,No,B,0,100,0,0,20,5,5,5,5,35.999999999999986,68.49999999999997,400.0,196.00000000000003,203.99999999999997,40.0,60.0,,,22.0,24.0,26.0,28.000000000000004,0.252725014906347,0.10674446551877942,6
29,5,3,13.1162109,20.7001953,25,Female,Yes,No,Never,25.0,75.0,27.0,27.0,24.0,22.0,,,2,4,4.0,96.0,11.0,20.0,30.0,39.0,,,6.0,94.0,,,18.0,23.0,27.0,33.0,21.0,21.0,,,16.0,7.0,6.0,17.0,0.2653297730806143,0.2203906826856319,0.2298937063068684,0.1273511036157889,0.7346702269193857,0.7796093173143681,0.7701062936931315,0.8726488963842111,6.0,4.0,10.0,12.0,6.0,18.0,25.0,54.0,15.0,36.0,10.0,18.0,0,0,1,No,B,0,100,0,0,20,5,5,5,5,441.0,157.5,625.0,16.0,609.0,14.000000000000002,86.0,,,14.000000000000002,21.0,28.999999999999996,36.0,0.152329631724979,0.0434004130841378,6
30,5,1,16.7836914,68.7998047,21,Male,Yes,Yes,Never,40.0,60.0,22.0,24.0,26.0,28.0,,,2,4,40.0,60.0,22.0,24.0,26.0,28.000000000000004,,,40.0,60.0,,,22.0,24.0,26.0,28.000000000000004,0.0,0.0,,,0.0,0.0,0.0,3.552713678800501e-15,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,3.0,2.0,5.0,12.0,6.0,18.0,5.0,18.0,3.0,12.0,2.0,6.0,1,0,0,No,B,0,100,0,0,20,5,5,5,5,0.0,3.1554436208840472e-30,1600.0,1600.0,0.0,0.5,0.5,,,25.0,25.0,25.0,25.0,0.0854351026245885,0.03805589121227294,6
30,5,2,5.48339844,33.6333,21,Male,Yes,Yes,Never,36.0,64.0,15.0,20.0,30.0,35.0,,,2,4,14.000000000000002,86.0,14.000000000000002,21.0,28.999999999999996,36.0,,,14.000000000000002,86.0,,,21.0,24.0,26.0,28.999999999999996,22.0,22.0,,,0.9999999999999982,1.0,1.0000000000000036,1.0,0.2186712692832756,0.0180085459942727,0.2186712692832756,0.0894434126150148,0.7813287307167244,0.9819914540057272,0.7813287307167244,0.9105565873849852,6.0,4.0,10.0,12.0,6.0,18.0,15.0,36.0,9.0,24.0,6.0,12.0,0,1,0,No,B,0,100,0,0,20,5,5,5,5,484.0,1.0000000000000009,1296.0,196.00000000000003,1100.0,40.0,60.0,,,22.0,24.0,26.0,28.000000000000004,0.252725014906347,0.10674446551877942,6
30,5,3,13.3999023,39.6167,21,Male,Yes,Yes,Never,31.0,69.0,8.0,17.0,32.0,43.0,,,2,4,4.0,96.0,11.0,20.0,30.0,39.0,,,12.0,88.0,,,19.0,23.0,27.0,31.0,27.0,27.0,,,3.0,3.0,2.0,4.0,0.3182499196015951,0.0594194393156958,0.1991602816859727,0.1687642343002968,0.6817500803984049,0.9405805606843042,0.8008397183140272,0.8312357656997031,6.0,4.0,10.0,12.0,6.0,18.0,25.0,54.0,15.0,36.0,10.0,18.0,0,0,1,No,B,0,100,0,0,20,5,5,5,5,729.0,9.5,961.0,16.0,945.0,14.000000000000002,86.0,,,14.000000000000002,21.0,28.999999999999996,36.0,0.152329631724979,0.0434004130841378,6
31,5,1,35.800293,65.1499,22,Male,No,Yes,Sometimes,40.0,60.0,22.0,24.0,26.0,28.0,,,2,4,40.0,60.0,22.0,24.0,26.0,28.000000000000004,,,40.0,60.0,,,22.0,24.0,26.0,28.000000000000004,0.0,0.0,,,0.0,0.0,0.0,3.552713678800501e-15,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,3.0,2.0,5.0,12.0,6.0,18.0,5.0,18.0,3.0,12.0,2.0,6.0,1,0,0,Yes,B,0,100,0,0,20,5,5,5,5,0.0,3.1554436208840472e-30,1600.0,1600.0,0.0,0.5,0.5,,,25.0,25.0,25.0,25.0,0.0854351026245885,0.03805589121227294,2
31,5,2,179.2168,235.133789,22,Male,No,Yes,Sometimes,7.0,93.0,12.0,21.0,29.0,38.0,,,2,4,14.000000000000002,86.0,14.000000000000002,21.0,28.999999999999996,36.0,,,14.000000000000002,86.0,,,12.0,21.0,28.999999999999996,38.0,7.000000000000002,7.0,,,2.0000000000000018,0.0,3.552713678800501e-15,2.0,0.0978085295866667,0.0273936810258444,0.0978085295866667,4.100974170246421e-09,0.9021914704133333,0.9726063189741556,0.9021914704133333,0.999999995899026,6.0,4.0,10.0,12.0,6.0,18.0,15.0,36.0,9.0,24.0,6.0,12.0,0,1,0,Yes,B,0,100,0,0,20,5,5,5,5,49.000000000000014,2.0000000000000018,49.0,196.00000000000003,-147.00000000000003,40.0,60.0,,,22.0,24.0,26.0,28.000000000000004,0.252725014906347,0.10674446551877942,2
31,5,3,137.4165,93.6001,22,Male,No,Yes,Sometimes,3.0,97.0,11.0,20.0,30.0,39.0,,,2,4,4.0,96.0,11.0,20.0,30.0,39.0,,,2.0,98.0,,,11.0,20.0,30.0,39.0,1.0,1.0,,,0.0,0.0,0.0,0.0,0.0231452604654922,0.0,0.0272897656635561,0.0,0.9768547395345076,1.0,0.972710234336444,1.0,6.0,4.0,10.0,12.0,6.0,18.0,25.0,54.0,15.0,36.0,10.0,18.0,0,0,1,Yes,B,0,100,0,0,20,5,5,5,5,1.0,0.0,9.0,16.0,-7.0,14.000000000000002,86.0,,,14.000000000000002,21.0,28.999999999999996,36.0,0.152329631724979,0.0434004130841378,2
32,5,1,28.34961,138.51709,29,Male,Yes,Yes,Sometimes,40.0,60.0,22.0,24.0,26.0,28.0,,,2,4,40.0,60.0,22.0,24.0,26.0,28.000000000000004,,,40.0,60.0,,,22.0,24.0,26.0,28.000000000000004,0.0,0.0,,,0.0,0.0,0.0,3.552713678800501e-15,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,3.0,2.0,5.0,12.0,6.0,18.0,5.0,18.0,3.0,12.0,2.0,6.0,1,0,0,Yes,B,0,100,0,0,20,5,5,5,5,0.0,3.1554436208840472e-30,1600.0,1600.0,0.0,0.5,0.5,,,25.0,25.0,25.0,25.0,0.0854351026245885,0.03805589121227294,4
32,5,2,22.8833,59.7334,29,Male,Yes,Yes,Sometimes,30.0,70.0,19.0,23.0,27.0,31.0,,,2,4,14.000000000000002,86.0,14.000000000000002,21.0,28.999999999999996,36.0,,,14.000000000000002,86.0,,,19.0,23.0,27.0,31.0,15.999999999999998,16.0,,,4.999999999999998,2.0,1.9999999999999964,5.0,0.1655374505216001,0.0683787638146095,0.1655374505216001,0.0,0.8344625494783999,0.9316212361853904,0.8344625494783999,1.0,6.0,4.0,10.0,12.0,6.0,18.0,15.0,36.0,9.0,24.0,6.0,12.0,0,1,0,Yes,B,0,100,0,0,20,5,5,5,5,255.99999999999997,14.499999999999993,900.0,196.00000000000003,704.0,40.0,60.0,,,22.0,24.0,26.0,28.000000000000004,0.252725014906347,0.10674446551877942,4
32,5,3,102.950195,42.84961,29,Male,Yes,Yes,Sometimes,27.0,73.0,17.0,22.0,28.0,33.0,,,2,4,4.0,96.0,11.0,20.0,30.0,39.0,,,10.0,90.0,,,18.0,23.0,27.0,32.0,23.0,23.0,,,6.0,2.0,2.0,6.0,0.2834329292108066,0.0840908549960226,0.1888485015463783,0.017443942041544,0.7165670707891933,0.9159091450039774,0.8111514984536217,0.982556057958456,6.0,4.0,10.0,12.0,6.0,18.0,25.0,54.0,15.0,36.0,10.0,18.0,0,0,1,Yes,B,0,100,0,0,20,5,5,5,5,529.0,20.0,729.0,16.0,713.0,14.000000000000002,86.0,,,14.000000000000002,21.0,28.999999999999996,36.0,0.152329631724979,0.0434004130841378,4
33,5,1,26.11621,31.2998047,22,Female,No,No,Not Applicable,40.0,60.0,40.0,30.0,20.0,10.0,,,2,4,40.0,60.0,22.0,24.0,26.0,28.000000000000004,,,40.0,60.0,,,22.0,24.0,26.0,28.000000000000004,0.0,0.0,,,18.0,6.0,6.0,18.000000000000004,0.0,0.2374495607143558,0.0,0.2374495607143558,1.0,0.7625504392856441,1.0,0.7625504392856441,3.0,2.0,5.0,12.0,6.0,18.0,5.0,18.0,3.0,12.0,2.0,6.0,1,0,0,No,B,0,100,0,0,20,5,5,5,5,0.0,180.00000000000003,1600.0,1600.0,0.0,0.5,0.5,,,25.0,25.0,25.0,25.0,0.0854351026245885,0.03805589121227294,8
33,5,2,10.5664063,35.7832031,22,Female,No,No,Not Applicable,35.0,65.0,10.0,20.0,30.0,40.0,,,2,4,14.000000000000002,86.0,14.000000000000002,21.0,28.999999999999996,36.0,,,14.000000000000002,86.0,,,20.0,23.0,27.0,28.999999999999996,21.0,21.0,,,4.000000000000002,1.0,1.0000000000000036,4.0,0.2100077766819379,0.0576586969781598,0.2100077766819379,0.141454780531073,0.7899922233180621,0.9423413030218402,0.7899922233180621,0.8585452194689269,6.0,4.0,10.0,12.0,6.0,18.0,15.0,36.0,9.0,24.0,6.0,12.0,0,1,0,No,B,0,100,0,0,20,5,5,5,5,441.0,8.500000000000005,1225.0,196.00000000000003,1029.0,40.0,60.0,,,22.0,24.0,26.0,28.000000000000004,0.252725014906347,0.10674446551877942,8
33,5,3,50.8164063,68.90039,22,Female,No,No,Not Applicable,25.0,75.0,4.0,15.0,32.0,49.0,,,2,4,4.0,96.0,11.0,20.0,30.0,39.0,,,12.0,88.0,,,18.0,23.0,27.0,33.0,21.0,21.0,,,7.0,5.0,2.0,10.0,0.2653297730806143,0.1384817170449534,0.1434377096923684,0.2312805620369315,0.7346702269193857,0.8615182829550466,0.8565622903076315,0.7687194379630684,6.0,4.0,10.0,12.0,6.0,18.0,25.0,54.0,15.0,36.0,10.0,18.0,0,0,1,No,B,0,100,0,0,20,5,5,5,5,441.0,44.5,625.0,16.0,609.0,14.000000000000002,86.0,,,14.000000000000002,21.0,28.999999999999996,36.0,0.152329631724979,0.0434004130841378,8
34,5,1,20.0830078,28.2001953,36,Female,No,No,Never,40.0,60.0,10.0,20.0,30.0,40.0,,,2,4,40.0,60.0,22.0,24.0,26.0,28.000000000000004,,,40.0,60.0,,,22.0,24.0,26.0,28.000000000000004,0.0,0.0,,,12.0,4.0,4.0,11.999999999999996,0.0,0.1632683460853714,0.0,0.1632683460853714,1.0,0.8367316539146286,1.0,0.8367316539146286,3.0,2.0,5.0,12.0,6.0,18.0,5.0,18.0,3.0,12.0,2.0,6.0,1,0,0,No,B,0,100,0,0,20,5,5,5,5,0.0,79.99999999999997,1600.0,1600.0,0.0,0.5,0.5,,,25.0,25.0,25.0,25.0,0.0854351026245885,0.03805589121227294,9
34,5,2,18.2333984,6.01660156,36,Female,No,No,Never,35.0,65.0,10.0,20.0,30.0,40.0,,,2,4,14.000000000000002,86.0,14.000000000000002,21.0,28.999999999999996,36.0,,,14.000000000000002,86.0,,,20.0,23.0,27.0,28.999999999999996,21.0,21.0,,,4.000000000000002,1.0,1.0000000000000036,4.0,0.2100077766819379,0.0576586969781598,0.2100077766819379,0.141454780531073,0.7899922233180621,0.9423413030218402,0.7899922233180621,0.8585452194689269,6.0,4.0,10.0,12.0,6.0,18.0,15.0,36.0,9.0,24.0,6.0,12.0,0,1,0,No,B,0,100,0,0,20,5,5,5,5,441.0,8.500000000000005,1225.0,196.00000000000003,1029.0,40.0,60.0,,,22.0,24.0,26.0,28.000000000000004,0.252725014906347,0.10674446551877942,9
34,5,3,11.7333984,3.79980469,36,Female,No,No,Never,25.0,75.0,10.0,20.0,30.0,40.0,,,2,4,4.0,96.0,11.0,20.0,30.0,39.0,,,12.0,88.0,,,18.0,23.0,27.0,33.0,21.0,21.0,,,1.0,0.0,0.0,1.0,0.2653297730806143,0.0147468811382235,0.1434377096923684,0.1097061971450346,0.7346702269193857,0.9852531188617764,0.8565622903076315,0.8902938028549654,6.0,4.0,10.0,12.0,6.0,18.0,25.0,54.0,15.0,36.0,10.0,18.0,0,0,1,No,B,0,100,0,0,20,5,5,5,5,441.0,0.5,625.0,16.0,609.0,14.000000000000002,86.0,,,14.000000000000002,21.0,28.999999999999996,36.0,0.152329631724979,0.0434004130841378,9
35,5,1,31.050293,55.2998047,28,Female,No,No,Never,67.0,33.0,54.0,26.0,15.0,5.0,,,2,4,40.0,60.0,22.0,24.0,26.0,28.000000000000004,,,40.0,60.0,,,30.0,27.0,23.0,20.0,27.0,27.0,,,32.0,2.0,11.0,23.000000000000004,0.2313525907952585,0.3534995380127869,0.2313525907952585,0.2569574541660374,0.7686474092047414,0.646500461987213,0.7686474092047414,0.7430425458339626,3.0,2.0,5.0,12.0,6.0,18.0,5.0,18.0,3.0,12.0,2.0,6.0,1,0,0,No,B,0,100,0,0,20,5,5,5,5,729.0,419.5,4489.0,1600.0,2889.0,0.5,0.5,,,25.0,25.0,25.0,25.0,0.0854351026245885,0.03805589121227294,3
35,5,2,28.9667969,75.75049,28,Female,No,No,Never,24.0,76.0,7.0,17.0,21.0,55.0,,,2,4,14.000000000000002,86.0,14.000000000000002,21.0,28.999999999999996,36.0,,,34.0,66.0,,,17.0,22.0,28.000000000000004,33.0,9.999999999999998,10.0,,,7.000000000000002,4.0,7.9999999999999964,19.0,0.1087746035166675,0.1707359575429952,0.093764354424421,0.2036732578288647,0.8912253964833324,0.8292640424570048,0.9062356455755788,0.7963267421711353,6.0,4.0,10.0,12.0,6.0,18.0,15.0,36.0,9.0,24.0,6.0,12.0,0,1,0,No,B,0,100,0,0,20,5,5,5,5,99.99999999999997,122.5,576.0,196.00000000000003,380.0,40.0,60.0,,,22.0,24.0,26.0,28.000000000000004,0.252725014906347,0.10674446551877942,3
35,5,3,12.5336914,76.2168,28,Female,No,No,Never,0.0,100.0,5.0,10.0,34.0,51.0,,,2,4,4.0,96.0,11.0,20.0,30.0,39.0,,,7.000000000000001,93.0,,,10.0,20.0,30.0,40.0,4.0,4.0,,,6.0,10.0,4.0,12.0,0.1424585834571342,0.1651146273817484,0.1895149099382401,0.1552199393807778,0.8575414165428659,0.8348853726182516,0.81048509006176,0.8447800606192222,6.0,4.0,10.0,12.0,6.0,18.0,25.0,54.0,15.0,36.0,10.0,18.0,0,0,1,No,B,0,100,0,0,20,5,5,5,5,16.0,74.0,0.0,16.0,-16.0,14.000000000000002,86.0,,,14.000000000000002,21.0,28.999999999999996,36.0,0.152329631724979,0.0434004130841378,3
37,5,1,29.8164063,84.16699,25,Male,Yes,No,Not Applicable,47.0,53.0,30.0,15.0,15.0,40.0,,,2,4,40.0,60.0,22.0,24.0,26.0,28.000000000000004,,,40.0,60.0,,,24.0,25.0,25.0,26.0,7.0,7.0,,,8.0,9.0,11.0,11.999999999999996,0.059988030512285,0.1745546959449416,0.059988030512285,0.1772810921142432,0.9400119694877148,0.8254453040550583,0.9400119694877148,0.8227189078857569,3.0,2.0,5.0,12.0,6.0,18.0,5.0,18.0,3.0,12.0,2.0,6.0,1,0,0,No,B,0,100,0,0,20,5,5,5,5,49.0,102.49999999999997,2209.0,1600.0,609.0,0.5,0.5,,,25.0,25.0,25.0,25.0,0.0854351026245885,0.03805589121227294,3
37,5,2,15.25,7.949707,25,Male,Yes,No,Not Applicable,40.0,60.0,25.0,15.0,15.0,45.0,,,2,4,14.000000000000002,86.0,14.000000000000002,21.0,28.999999999999996,36.0,,,18.0,82.0,,,22.0,24.0,26.0,28.000000000000004,26.0,26.0,,,10.999999999999998,6.0,13.999999999999996,9.0,0.252725014906347,0.1868965971332235,0.2078639609165817,0.1828563713958212,0.747274985093653,0.8131034028667765,0.7921360390834182,0.8171436286041788,6.0,4.0,10.0,12.0,6.0,18.0,15.0,36.0,9.0,24.0,6.0,12.0,0,1,0,No,B,0,100,0,0,20,5,5,5,5,676.0,108.49999999999996,1600.0,196.00000000000003,1404.0,40.0,60.0,,,22.0,24.0,26.0,28.000000000000004,0.252725014906347,0.10674446551877942,3
37,5,3,7.383301,20.1000977,25,Male,Yes,No,Not Applicable,40.0,60.0,25.0,15.0,40.0,20.0,,,2,4,4.0,96.0,11.0,20.0,30.0,39.0,,,14.000000000000002,86.0,,,22.0,24.0,26.0,28.000000000000004,36.0,36.0,,,14.0,5.0,10.0,19.0,0.3918496027730841,0.2244683355719136,0.252725014906347,0.1545127990102626,0.6081503972269159,0.7755316644280863,0.747274985093653,0.8454872009897374,6.0,4.0,10.0,12.0,6.0,18.0,25.0,54.0,15.0,36.0,10.0,18.0,0,0,1,No,B,0,100,0,0,20,5,5,5,5,1296.0,170.5,1600.0,16.0,1584.0,14.000000000000002,86.0,,,14.000000000000002,21.0,28.999999999999996,36.0,0.152329631724979,0.0434004130841378,3
38,5,1,24.265625,26.2993164,27,Female,Yes,No,Never,30.0,70.0,5.0,5.0,60.0,30.0,,,2,4,40.0,60.0,22.0,24.0,26.0,28.000000000000004,,,40.0,60.0,,,19.0,23.0,27.0,31.0,10.0,10.0,,,17.0,19.0,34.0,1.9999999999999964,0.0891476782244526,0.3749554815665257,0.0891476782244526,0.3506988089065202,0.9108523217755472,0.6250445184334743,0.9108523217755472,0.6493011910934798,3.0,2.0,5.0,12.0,6.0,18.0,5.0,18.0,3.0,12.0,2.0,6.0,1,0,0,No,B,0,100,0,0,20,5,5,5,5,100.0,452.5,900.0,1600.0,-700.0,0.5,0.5,,,25.0,25.0,25.0,25.0,0.0854351026245885,0.03805589121227294,6
38,5,2,16.199707,29.6489258,27,Female,Yes,No,Never,40.0,60.0,5.0,5.0,35.0,55.0,,,2,4,14.000000000000002,86.0,14.000000000000002,21.0,28.999999999999996,36.0,,,10.0,90.0,,,22.0,24.0,26.0,28.000000000000004,26.0,26.0,,,9.000000000000002,16.0,6.0000000000000036,19.0,0.252725014906347,0.2657817412691203,0.302167222638654,0.3571853516885124,0.747274985093653,0.7342182587308796,0.697832777361346,0.6428146483114876,6.0,4.0,10.0,12.0,6.0,18.0,15.0,36.0,9.0,24.0,6.0,12.0,0,1,0,No,B,0,100,0,0,20,5,5,5,5,676.0,183.5,1600.0,196.00000000000003,1404.0,40.0,60.0,,,22.0,24.0,26.0,28.000000000000004,0.252725014906347,0.10674446551877942,6
38,5,3,12.449707,20.7490234,27,Female,Yes,No,Never,40.0,60.0,30.0,60.0,5.0,5.0,,,2,4,4.0,96.0,11.0,20.0,30.0,39.0,,,14.000000000000002,86.0,,,22.0,24.0,26.0,28.000000000000004,36.0,36.0,,,19.0,40.0,25.0,34.0,0.3918496027730841,0.5362619325797595,0.252725014906347,0.4265019358260589,0.6081503972269159,0.4637380674202405,0.747274985093653,0.5734980641739411,6.0,4.0,10.0,12.0,6.0,18.0,25.0,54.0,15.0,36.0,10.0,18.0,0,0,1,No,B,0,100,0,0,20,5,5,5,5,1296.0,935.5,1600.0,16.0,1584.0,14.000000000000002,86.0,,,14.000000000000002,21.0,28.999999999999996,36.0,0.152329631724979,0.0434004130841378,6
39,5,1,26.2333984,70.16699,22,Male,Yes,Yes,Sometimes,40.0,60.0,22.0,24.0,26.0,28.0,,,2,4,40.0,60.0,22.0,24.0,26.0,28.000000000000004,,,40.0,60.0,,,22.0,24.0,26.0,28.000000000000004,0.0,0.0,,,0.0,0.0,0.0,3.552713678800501e-15,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,3.0,2.0,5.0,12.0,6.0,18.0,5.0,18.0,3.0,12.0,2.0,6.0,1,0,0,Yes,B,0,100,0,0,20,5,5,5,5,0.0,3.1554436208840472e-30,1600.0,1600.0,0.0,0.5,0.5,,,25.0,25.0,25.0,25.0,0.0854351026245885,0.03805589121227294,9
39,5,2,10.5996094,122.916992,22,Male,Yes,Yes,Sometimes,32.0,68.0,16.0,22.0,24.0,38.0,,,2,4,14.000000000000002,86.0,14.000000000000002,21.0,28.999999999999996,36.0,,,14.000000000000002,86.0,,,20.0,23.0,27.0,30.0,18.0,18.0,,,1.9999999999999984,1.0,4.9999999999999964,2.0,0.1835787810801204,0.0496381590679072,0.1835787810801204,0.0756687987080649,0.8164212189198795,0.9503618409320927,0.8164212189198795,0.9243312012919352,6.0,4.0,10.0,12.0,6.0,18.0,15.0,36.0,9.0,24.0,6.0,12.0,0,1,0,Yes,B,0,100,0,0,20,5,5,5,5,324.0,8.49999999999999,1024.0,196.00000000000003,828.0,40.0,60.0,,,22.0,24.0,26.0,28.000000000000004,0.252725014906347,0.10674446551877942,9
39,5,3,8.083008,17.6669922,22,Male,Yes,Yes,Sometimes,28.0,72.0,14.0,20.0,26.0,40.0,,,2,4,4.0,96.0,11.0,20.0,30.0,39.0,,,11.0,89.0,,,18.0,23.0,27.0,32.0,24.0,24.0,,,3.0,0.0,4.0,1.0,0.2922978871276583,0.048770795527538,0.1847465448986539,0.0764478972737939,0.7077021128723416,0.951229204472462,0.8152534551013461,0.923552102726206,6.0,4.0,10.0,12.0,6.0,18.0,25.0,54.0,15.0,36.0,10.0,18.0,0,0,1,Yes,B,0,100,0,0,20,5,5,5,5,576.0,6.5,784.0,16.0,768.0,14.000000000000002,86.0,,,14.000000000000002,21.0,28.999999999999996,36.0,0.152329631724979,0.0434004130841378,9
40,5,1,10.0834961,25.1167,20,Male,Yes,Yes,Sometimes,40.0,60.0,25.0,25.0,25.0,25.0,,,2,4,40.0,60.0,22.0,24.0,26.0,28.000000000000004,,,40.0,60.0,,,22.0,24.0,26.0,28.000000000000004,0.0,0.0,,,3.0,1.0,1.0,3.0000000000000036,0.0,0.0380558912122729,0.0,0.0380558912122729,1.0,0.9619441087877272,1.0,0.9619441087877272,3.0,2.0,5.0,12.0,6.0,18.0,5.0,18.0,3.0,12.0,2.0,6.0,1,0,0,Yes,B,0,100,0,0,20,5,5,5,5,0.0,5.000000000000005,1600.0,1600.0,0.0,0.5,0.5,,,25.0,25.0,25.0,25.0,0.0854351026245885,0.03805589121227294,7
40,5,2,11.3000488,39.44995,20,Male,Yes,Yes,Sometimes,30.0,70.0,15.0,19.0,31.0,35.0,,,2,4,14.000000000000002,86.0,14.000000000000002,21.0,28.999999999999996,36.0,,,14.000000000000002,86.0,,,19.0,23.0,27.0,31.0,15.999999999999998,16.0,,,0.9999999999999982,2.0,2.0000000000000036,1.0,0.1655374505216001,0.0278659942284937,0.1655374505216001,0.0703416972887519,0.8344625494783999,0.9721340057715062,0.8344625494783999,0.929658302711248,6.0,4.0,10.0,12.0,6.0,18.0,15.0,36.0,9.0,24.0,6.0,12.0,0,1,0,Yes,B,0,100,0,0,20,5,5,5,5,255.99999999999997,2.5000000000000027,900.0,196.00000000000003,704.0,40.0,60.0,,,22.0,24.0,26.0,28.000000000000004,0.252725014906347,0.10674446551877942,7
40,5,3,1.56665039,16.8000488,20,Male,Yes,Yes,Sometimes,30.0,70.0,10.0,15.0,35.0,40.0,,,2,4,4.0,96.0,11.0,20.0,30.0,39.0,,,10.0,90.0,,,19.0,23.0,27.0,31.0,26.0,26.0,,,1.0,5.0,5.0,1.0,0.3096986189631231,0.0647388968836368,0.2162980547239742,0.1556334491415871,0.6903013810368769,0.9352611031163632,0.7837019452760258,0.8443665508584128,6.0,4.0,10.0,12.0,6.0,18.0,25.0,54.0,15.0,36.0,10.0,18.0,0,0,1,Yes,B,0,100,0,0,20,5,5,5,5,676.0,13.0,900.0,16.0,884.0,14.000000000000002,86.0,,,14.000000000000002,21.0,28.999999999999996,36.0,0.152329631724979,0.0434004130841378,7
